TweetId,TweetUsername,TweetText,TweetDate,Precision,Sentiment,,,,
1.02E+18,jennerific713,"Thatâ€™s just not right. My Daddy used to love all that stuff. Clearly, palettes arenâ€™t hereditary. LOL",2018-07-06 23:17:04+00:00,0,,,,,
1.02E+18,ej_waller,Safe to say I shat myself at Hereditary... definitely not a film to watch at night,2018-07-06 23:16:08+00:00,1,1,,,,
1.02E+18,dougRESISTance,https://corrupt.af - here's 600 facts you lot will ignore yet scream superior knowledge of the situation It's called ignorance folks- not just hereditary. Willful too.,2018-07-06 23:15:45+00:00,0,,,,,
1.02E+18,FeatPictures,"Bagi yang belum sempat nonton #Hereditary, kami sarankan untuk segera nonton akhir pekan ini. Berhubung banyaknya jumlah film baru yang akan dirilis minggu depan, kemungkinan di beberapa lokasi bioskop akan berhenti tayang mulai hari Rabu mendatang. pic.twitter.com/43QwXhxVKd",2018-07-06 23:15:11+00:00,0,,,,,
1.02E+18,insssn,masih kebayang scene ini #Hereditary pic.twitter.com/Qn0JkV2ZU3,2018-07-06 23:14:03+00:00,1,1,,,,
1.02E+18,okchalamet,taryn and i watching hereditary: a summary pic.twitter.com/ccK59LJKKg,2018-07-06 23:13:43+00:00,1,1,,,,
1.02E+18,Pandyyyyyyyyyyy,"I don't know if to watch that or the first purge at the cinema on Sunday, can you convince me to go see the hereditary without spoilers",2018-07-06 23:13:06+00:00,1,1,,,,
1.02E+18,adorkyprincess,Remind me who my friends are that like scary movies again? Need a movie buddy for Hereditary!,2018-07-06 23:12:57+00:00,1,2,,,,
1.02E+18,rtoby72,"Chiz, I could not figure it out if Maxine's stupidity is drug induced or hereditary.",2018-07-06 23:12:40+00:00,0,,,,,
1.02E+18,sfergs_,At this point ive realized the Ms. Tek weh yuh mon gene is hereditary cause my mom was telling me stories of her youth and its like hearing about myself,2018-07-06 23:12:40+00:00,0,,,,,
1.02E+18,ryokochii56,#Hereditary chachacharlie??omg!,2018-07-06 23:10:42+00:00,1,1,,,,
1.02E+18,nataliagarrrcia,acabo de salir del cine con mi madre y NO recomiendo ver hereditary,2018-07-06 23:10:26+00:00,0,,,,,
1.02E+18,brad_corke1999,What a mistake watching â€˜Hereditaryâ€?was,2018-07-06 23:10:02+00:00,1,0,,,,
1.02E+18,pricewalden,Iâ€™m gonna finally go see HEREDITARY in an hour,2018-07-06 23:09:10+00:00,1,1,,,,
1.02E+18,profdhistoir,"Little does he know, male pattern baldness is hereditary. https://www.instagram.com/p/Bk6HaCiFIs0opc2VpX8KFXvJ7u7U3ZpyVxykSo0/?utm_source=ig_twitter_share&igshid=1x799kofizs8k â€?,2018-07-06 23:07:12+00:001015371333679525888,HeyYeahDani,Hereditary is aight tho,2018-07-06 23:06:05+00:001015371232504631296,stonechastains,umm can someone l*ak hereditary already,2018-07-06 23:05:41+00:001015370622476673024,Seanzillatron,@MTurnerFilms have you seen A24s newest release hereditary? Itâ€™s now in my top 5 horror I think,2018-07-06 23:03:15+00:001015370550800154624,cSMoviesSpain,TOP10 PROVISIONAL 1-ANT-MAN Y LA AVISPA 2-LA PRIMERA PURGA 3-OCEAN'S 8 4-JURASSIC WORLD 5-LUIS Y LOS ALIENÃçGENAS 6-HEREDITARY 7-SICARIO 8-EN LA PLAYA DE CHESIL 9-SÃÅCAME DE DUDAS 10-SUPERAGENTE CANINO,2018-07-06 23:02:58+00:001015370329609383949,CastillaManuel,Tela con #Hereditary "," es una jodida obra maestra. Perturbadora y llena de mala leche.""",0,,,,,
1.02E+18,xim123,"Film Diary: Hereditary, 2018 - â˜…â˜…â˜? My advice would be be to leave after Toni Collette's off-screen scream. After that the interesting and well put together setup deteriorates into silly clichÃ©d nonsense. http://dlvr.it/QZkFHR",2018-07-06 23:02:02+00:00,1,1,,,,
1.02E+18,sttepodcast,On our latest #podcast we review #Hereditary and discuss the performers who deserve a big screen comeback. Have a listen: http://www.skiptotheend.co.uk/2018/06/episode-99-hereditary.html â€?#HereditaryMovie #horror #thriller #film #cinema #moviepic.twitter.com/74UkPphebE,2018-07-06 23:00:00+00:00,1,1,,,,
1.02E+18,melissabelissa,7&8. wow didnt go to the cinema in may or june but saw oceans 8 and deadpool 2 this week. the former was a modern classic and the latter was daft and an accident cause i meant to go see hereditary,2018-07-06 22:55:19+00:00,1,1,,,,
1.02E+18,norajo86,#July #Predictions Best Original Screenplay: Cheney Bohemian Rhapsody Mid 90s Eighth Grade Hereditary #Oscar2019,2018-07-06 22:52:52+00:00,1,2,,,,
1.02E+18,WalterKurtzNYC,My homage to the final scene of â€œHereditaryâ€? Sorta. pic.twitter.com/1p7BN6UDRQ,2018-07-06 22:52:02+00:00,1,1,,,,
1.02E+18,onlyonyiii,letâ€™s go see hereditary !! https://twitter.com/lord_stacy_/status/1015365713593339904 â€?2018-07-06 22:51:11+00:00,,1,2,,,,
1.02E+18,nwahs086,2018 Favorite Movies Sorry To Bother You Black Panther Paddington 2 Avengers Infinity War Incredibles 2 Wonâ€™t You Be My Neighbor Hereditary Ready Player One A Quiet Place Deadpool 2,2018-07-06 22:49:16+00:00,1,1,,,,
1.02E+18,Shayamborghini,@MoviePass whatâ€™s good Iâ€™m trynna see Hereditary rn,2018-07-06 22:48:43+00:00,1,2,,,,
1.02E+18,realreelfiction,Because I loved Toni Collette in Hereditary #MyLockScreenPhotoStorypic.twitter.com/D6vW0vmKLW,2018-07-06 22:47:59+00:00,1,2,,,,
1.02E+18,topukfilms,Top Film + Top 15/18 Hereditary (15) **** Top New Film & Top U/PG Flying The Nest (U) *** Top 12A Avengers: Infinity War **** Film To Avoid Sherlock Gnomes (U),2018-07-06 22:46:38+00:00,1,1,,,,
1.02E+18,svoogf,top10 favorite films of this year so far 10: Ready Player One 9: A Quiet Place 8: Black Panther 7: Avengers Infinity War 6: Solo 5: Deadpool 2 4: Hereditary 3: Upgrade 2: Incredibles 2 1: Sicario 2,2018-07-06 22:46:03+00:00,1,2,,,,
1.02E+18,realreelfiction,#MyLockScreenPhotoStory I loved Hereditary,2018-07-06 22:46:01+00:00,1,2,,,,
1.02E+18,SESIONCINEFILA,Vista por segunda vez en el cine #HanSolo y me sigue pareciendo un western muy bueno. Esto mismo no lo harÃ_a ni aunque me pagasen con #JurassicWorldElReinoCaido y #Hereditary Va por ti @Guardiaoscura pic.twitter.com/Q4QeN2zibu,2018-07-06 22:45:45+00:00,0,,,,,
1.02E+18,topukfilms,1 Hereditary 2 Avengers Infinity War 3 Sicario 2 Soldado 4 Ocean's 8 5 Deadpool 2 6 Solo A Star Wars Story 7 Jurassic World 8 Whitney 9 Adrift 10 TAG 11 Flying The Nest 12 Uncle Drew 13 The Bookshop 14 The First Purge 15 Swimming With Men 16 Patrick 17 Sherlock Gnomes,2018-07-06 22:45:09+00:00,1,1,,,,
1.02E+18,Evan_Strand,Hereditary was overrated and the ending didnâ€™t tie any of the plot points together but was slightly scary and involved ghosts so itâ€™s the new Exorcist got it,2018-07-06 22:44:50+00:00,1,1,,,,
1.02E+18,silencekidx,sacaron hereditary de la cartelera y yo no fui a verla,2018-07-06 22:43:34+00:00,0,,,,,
1.02E+18,Kovskayax,"Ã‰ramos pocos en el cine viendo Hereditary pero hemos salido todos con el mismo careto de ""quÃ© reputa basura es Ã©sta "".",2018-07-06 22:43:11+00:00,0,,,,,
1.02E+18,amirhorror1,Pedazo peliculÃ_n #Hereditary,2018-07-06 22:43:09+00:00,1,1,,,,
1.02E+18,weeki1,It's hereditary https://twitter.com/mikeandersonsr/status/1015362409794547712 â€?2018-07-06 22:42:55+00:00,,1,1,,,,
1.02E+18,SamuelPerezG,"Ghostland me aburriÃ_ mucho, no le vi nada. En cambio Hereditary si es una joyaza.",2018-07-06 22:42:34+00:00,0,,,,,
1.02E+18,X_KBNN,"Bueno. Pues acabamos de salir de Hereditary. AsÃ_ como resumen, ha habido una escena en la que me he empezado a descojonar irremediablemente, me ha oÃ_do todo el cine y aÃºn sigo riÃ©ndome.",2018-07-06 22:42:19+00:00,0,,,,,
1.02E+18,ErianKunor,There are only two kind of people: those who loved Hereditary and those who hated it. There's no in-between. Personally I loved it! I have to agree is one of the best horror movies in recent years.,2018-07-06 22:41:54+00:00,1,2,,,,
1.02E+18,mandlecreed,Just seen @KermodeMovie and @simonmayo and @robbiereviews do a Hereditary debate. Kinda felt that @clarisselou should have been there too.,2018-07-06 22:41:53+00:00,1,1,,,,
1.02E+18,CrazyCunner,I liked a @YouTube video http://youtu.be/UqcBV_BbdlQ?a HEREDITARY Review - Extended!,2018-07-06 22:41:07+00:00,1,1,,,,
1.02E+18,auntierat,Just thought about THAT scene in hereditary pic.twitter.com/72D6CcfBIN,2018-07-06 22:40:33+00:00,1,1,,,,
1.02E+18,BexNewBeginning,Had an interesting evening watching an extremely weird film #Hereditary but girls night was just what I needed after a stressful week of battle with the ex #GetOut #Safety #FinallyFree,2018-07-06 22:40:11+00:00,1,2,,,,
1.02E+18,norajo86,#July #Predictions Best Picture: Green Book The Women of Marwen Backseat Widows A Star is Born BlacKKKlansman Boy Erased Share Vita and Virginia Hereditary #Oscar2019,2018-07-06 22:38:48+00:00,1,1,,,,
1.02E+18,_prettymuchyeah,"Hereditary was the most recent, but dawn of the dead is a fave.",2018-07-09 23:58:39+00:00,1,1,,,,
1.02E+18,chesirecat55,But I will say Hereditary was a much better movie.,2018-07-09 23:56:56+00:00,1,2,,,,
1.02E+18,chesirecat55,"Not sure how much of a horror fan you are, but this was the overarching the plot of the Paranormal Activity series. I know films borrow from each others plots. But that series was so recent and so massive that Hereditary using basically the exact same plot bothered me a lot.",2018-07-09 23:56:02+00:00,1,0,,,,
1.02E+18,Jolly_Well_Prod,"FILM ARTICLE: IN THE BLOOD, an essay on the film 'Hereditary' - http://upflow.co/l/fI8s",2018-07-09 23:55:15+00:00,1,1,,,,
1.02E+18,Zoceeel,nakakapraning yung hereditary puqingina,2018-07-09 23:54:46+00:00,0,,,,,
1.02E+18,hisbreastcancer,More Kidney Cancer Patients Have Hereditary Mutations Than Previously Thought https://www.genomeweb.com/cancer/more-kidney-cancer-patients-have-hereditary-mutations-previously-thought#.W0P0wsXx6HI.twitter â€?2018-07-09 23:50:29+00:00,,0,,,,,
1.02E+18,evantognotti,this was my reaction upon seeing the trailer before hereditary,2018-07-09 23:48:14+00:00,1,1,,,,
1.02E+18,b_adriancorujo,Sorprendido de lo mucho que enriquecen los detalles en el mal rollero clÃ_max de la imprevisible 'Hereditary'.,2018-07-09 23:47:06+00:00,0,,,,,
1.02E+18,Steve_Sailer,"From ""Reason:"" ""Hereditary Aristocracy of Citizenship ""We pride ourselves on having abolished the hereditary privileges once associated with aristocracy. But our citizenship system replicates many of the same evils. ""Ilya Somin | Jul. 7, 2018 6:20 pm http://www.unz.com/isteve/giving-up-hereditary-citizenship-whats-in-it-for-me-and-mine-seriously/ â€_pic.twitter.com/FtBjPKSe4X",2018-07-09 23:46:12+00:00,0,,,,,
1.02E+18,wiliyaarum13,Pengen nonton hereditary ah,2018-07-09 23:44:07+00:00,0,,,,,
1.02E+18,lele_navarro,Get out. It comes at night. The witch. Hereditary.,2018-07-09 23:42:38+00:00,1,2,,,,
1.02E+18,austin_hayden,"Saw Hereditary. Iâ€™m kinda torn. Iâ€™ve got lots of thoughts... clever, but something didnâ€™t quite sit right with me. Looking forward to chatting about it on this weekâ€™s @wisecrack Show Me the Meaning.pic.twitter.com/UQjOJz4OD9",2018-07-09 23:42:04+00:00,1,,,,,
1.02E+18,slluanax,Puta pq tiraram hereditary dos dois cinemas da cidade,2018-07-09 23:41:16+00:00,1,,,,,
1.02E+18,chagmed,"Hereditary dynasties never work, especially when your sycophants are younger and more fickle than your dad's",2018-07-09 23:39:22+00:00,0,,,,,
1.02E+18,_LucyWilson_,"Iâ€™m a scary movie fanatic and let me tell you, Hereditary has fucked me up... I cannot stop thinking about it... itâ€™s the first movie I have ever watched where I nearly had to leave the cinema because it was so traumatising https://twitter.com/potatopig911/status/1015795101317189632 â€?,2018-07-09 23:38:57+00:001016466360958967808,cheltaylor,my mom is watching hereditary pic.twitter.com/RzJMbaMa3b,2018-07-09 23:37:20+00:001016466183443410945,DavidGoetz7,Religion is more hereditary I know that for fact,2018-07-09 23:36:37+00:001016465803141500929,laurahhorsfall,Dude! Y'all are like the cult in Hereditary"," people getting hexed just by driving past...""",1,,,,,
1.02E+18,Matt_Rosenblatt,"Alright attempt number 2 at tweeting out this weeks episode! We talk about Hereditary, and itâ€™s comparisons to other horror classics. Also the Riley photoshop challenge of the week is Riley on any movie poster. https://twitter.com/howl_about_that/status/1016461701116563459 â€?,2018-07-09 23:33:49+00:001016464918583889920,cjPTS,Also finally saw Hereditary and jesus H christ,2018-07-09 23:31:36+00:001016464750866325504,JugglingSword,Insgesamt ist Hereditary fÃ_r jeden zu empfehlen", selbst wenn man nicht so auf Horror steht,1, wie gruselig man es haben will, je weniger Grusel man aushÃ_lt, desto mehr sollte man den Hintergrund im Auge behalten," und umgekehrt""",2018-07-09 23:30:56+00:00
1.02E+18,ilEdu3,I rated Hereditary (2018) 3/10 #IMDb http://www.imdb.com/title/tt7784604,2018-07-09 23:30:53+00:00,1,,,,,
1.02E+18,JugglingSword,"Hereditary ist ein groÃŸartiger Film Mehr kann ich da ohne Spoiler eigentlich nicht sagen, also Spoilerwarnung.",2018-07-09 23:30:50+00:00,1,,,,,
1.02E+18,Momoninikaka,"#Hereditary nenek bukan tipikal mbok2 yg tua renta. Malah tergolong nenek lincah, baju cerah, rambut pendek >> bikin penasaran jalan ceritanya.",2018-07-09 23:30:09+00:00,0,,,,,
1.02E+18,Momoninikaka,"#Hereditary suasana gloomy ala2 film horror tidak ada di awal film. Ini bagus, karena yang namanya seram gak harus gelap dan penuh muka2 muram.",2018-07-09 23:28:24+00:00,1,,,,,
1.02E+18,Momoninikaka,#Hereditary sempat mengabaikan tulisan 'genre: Thriller' di deskripsi tentang film ini. Sudah tersugesti dari awal bahwa ini film horror,2018-07-09 23:26:40+00:00,1,,,,,
1.02E+18,soopergoose187,Hereditary is awesome! Check out some scary shit,2018-07-09 23:25:59+00:00,1,,,,,
1.02E+18,20000TinyJars,"think hereditary, which i liked, could be nicely companioned with baltus/schuiten/peeter's delores? there is no being inside without leaving a trace & traces are what ghosts grow from. this is my review",2018-07-09 23:25:42+00:00,1,,,,,
1.02E+18,Momoninikaka,#hereditary awalnya nonton karena postingan Joko Anwar di Instagram. Berharap sesuatu yang lebih horror dari Pengabdi Syaiton.,2018-07-09 23:25:01+00:00,1,,,,,
1.02E+18,evaneutron,I've been sitting on this information for a while but I was too ashamed to say it... I did a DNA hereditary survey through 23andme and I am a SUPER mutt.. but the fact of the matter is... The largest percentage of nationality in my blood is 13% British. GROSS.,2018-07-09 23:24:51+00:00,0,,,,,
1.02E+18,mariahcarson_,"help, is Hereditary any good ??",2018-07-09 23:23:29+00:00,1,,,,,
1.02E+18,AndreaToolbox,Cronaca: Hereditary â€?Lâ€™ereditÃ  del male: Recensione in Anteprima... #Hereditary ##Leredit https://trova-prezzi.tuttosulinux.com/cerca-prodotto/newsitem/1986162/Cronaca-Hereditary-L-eredita-del-male-Recensione-in-Anteprima.html â€?#Hereditary - L'ereditÃ  del male: nuovo trailer italiano 'Follia' Un bizzarro e inquietante horror ...,2018-07-09 23:23:28+00:00,1,,,,,
1.02E+18,uhnet,"Thanks for having me on, Alex + Mike! I managed to stay on brand by mentioning Cronenberg, The Wicker Man, and Brainscan. My only regret is that I didnâ€™t bring up Taco Bell, but it IS a film podcast after all. P.S. A reminder that I loved both Hereditary and A Quiet Place!! https://twitter.com/firstshowing/status/1016456124076261376 â€?,2018-07-09 23:22:43+00:001016462629164978176,bortwhitcombe,hereditary got me ~ á´°á´±á´±á´_á´¸áµ_ áµ€á´¿á´_áµÅbá´¸á´±á´?x,2018-07-09 23:22:30+00:001016462505198194688,VirgilCaine6,Are bone spurs hereditary"," Fredo?""",1,,,,,
1.02E+18,parkchanwookss,Hereditary review: a short look at a new visual masterpiece for the horror genre. https://throughthecolouredlens.wordpress.com/2018/06/16/hereditary-review-a-short-look-at-a-new-visual-masterpiece-for-the-horror-genre/ â€?via @LensColoured,2018-07-09 23:20:04+00:00,1,,,,,
1.02E+18,happyvidar,Hereditary. Lagd av en 31 Ã¥r gammel regissÃ¸r. Satan sÃ¥ bra. GÃ¥ og se.,2018-07-09 23:19:59+00:00,0,,,,,
1.02E+18,elsie_em,"I've spent day 1 of my staycation productively, seeing Hereditary (2018's first official ""oh for FUCK'S SAKE"" cinema experience) and Sparkling Cyanide (1983, the baddie from Crocodile Dundee II is in it). Tomorrow we take the bus to Thamesmead!",2018-07-09 23:16:12+00:00,0,,,,,
1.02E+18,BlogLighterSide,"""Seriously? Another one?"" Ankylosing Spondylitis is my diagnosis. I also have Crohn's, Hashimoto's, Hereditary Angioedema, Migraines, Psoriasis, Raynaud's, Macular Degeneration, Endometriosis, myofascial pain, recurrent pancreatitis... just another added to the list lol.",2018-07-09 23:16:07+00:00,0,,,,,
1.02E+18,miyuuka5,Tonton hereditary mah mantap lebih parah dari truth or dare,2018-07-09 23:15:33+00:00,0,,,,,
1.02E+18,squidvishuss,Abe's so scared about Hereditary that he's been making me sit in the bathroom with him,2018-07-09 23:14:47+00:00,1,,,,,
1.02E+18,DesyDrama,EstÃ¡is empezando a hacer que me plantee si deberÃ_a de ver #Hereditary de nuevo y sacarle la gracia que le sacÃ¡is vosotros porque no entiendo,2018-07-09 23:14:17+00:00,1,,,,,
1.02E+18,izzipeasy,Alhamdulillah untung nonton Hereditary ga pake kacamata ya jadi yang saya lihat tidak HD,2018-07-09 23:14:11+00:00,0,,,,,
1.02E+18,darrin_malchus,"As ethnic nationalists we know that our European blood is our nation, as Identitarians that we must preserve our unique hereditary ethnocultural identity. Thus a true lover of diversity is an opponent of multiculturalism that destroys peoples and heritages through miscegenation.",2018-07-09 23:11:42+00:00,0,,,,,
1.02E+18,fsoriag,"COMUNICACIÃ“N: Â«Hereditary, el Nuevo Cine Extremista ya tiene su obra maestraÂ». @notodo_ â†’http://www.notodo.com/hereditary-collette â€_pic.twitter.com/SaFNF32Aom",2018-07-09 23:09:50+00:00,1,,,,,
1.02E+18,beyondcabin,"In case you missed it, check out ""Episode 38 - Beyond Hereditary"" https://goo.gl/rJ7f1m #hereditary #discomfortpornpic.twitter.com/Bm44feb3fp",2018-07-09 23:09:04+00:00,1,,,,,
1.02E+18,Alf4Ngrm,"Paimon is love, Paimon is life! #Hereditary",2018-07-09 23:06:55+00:00,1,,,,,
1.02E+18,phantomtthread,"still havenâ€™t seen thoroughbreds, hereditary, and the first ep of sharp objects because im a FUCKING idiot! pic.twitter.com/OddJlZ3s0X",2018-07-09 23:05:48+00:00,1,,,,,
1.02E+18,Intrepid_Eyes,"It is really important for people to know if #glaucoma runs in their #family, because if it does, your #risk increases substantially. @GlaukosCorp #Hereditary #Medical #disease #Awareness #educationpic.twitter.com/V3oMpWBxHu",2018-07-09 23:05:23+00:00,0,,,,,
